text,reading_ease,adjective_count,adverb_count,noun_count,verb_count,label
state ohio one lowest unemployment rate nation right leading pack term job creation,0.3943661971830986,0.1111111111111111,0.2857142857142857,0.45,0.14285714285714285,3
say hb hasnt moved needle one iota north carolina economy,0.1971830985915493,0.2222222222222222,0.0,0.25,0.09523809523809523,3
close federal prison population consists illegal immigrant,0.2535211267605634,0.2222222222222222,0.14285714285714285,0.15000000000000002,0.047619047619047616,4
say rep jim weidner proposed bill taking away health care oregon child,0.22535211267605634,0.0,0.0,0.4,0.14285714285714285,0
obamacare biggest tax increase american history,0.15492957746478875,0.2222222222222222,0.0,0.2,0.047619047619047616,4
milwaukee mayor tom barrett held line property tax,0.18309859154929578,0.0,0.0,0.35000000000000003,0.09523809523809523,3
im member house representative raised campaign fund last election small contribution le,0.4366197183098592,0.5555555555555556,0.0,0.35000000000000003,0.09523809523809523,0
unlike gridlock washington percent bill passed general assembly bipartisan support,0.4084507042253521,0.3333333333333333,0.0,0.30000000000000004,0.09523809523809523,0
josh mandel lying record rating ohio investment fund improved,0.1056338028169014,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.19047619047619047,4
money possible lease ohio turnpike would used,0.1971830985915493,0.1111111111111111,0.14285714285714285,0.2,0.14285714285714285,2
beginning last decade america budget surplus billion time took office one year deficit trillion projected deficit trillion next decade,0.1971830985915493,0.2222222222222222,0.0,0.55,0.19047619047619047,1
president nomination confirmed four defeated,0.22535211267605634,0.0,0.14285714285714285,0.1,0.19047619047619047,2
taxpayer forced fund feisal abdul raufs trip middle east,0.2112676056338028,0.1111111111111111,0.0,0.25,0.19047619047619047,0
milwaukee county taxpayer paid settle lawsuit decision sheriff david clarke jr use untrained correction officer rather deputy patrol lakefront,0.2535211267605634,0.1111111111111111,0.14285714285714285,0.65,0.19047619047619047,3
justice department policy fbi director james comey discussing detail federal investigation close election,0.4084507042253521,0.3333333333333333,0.2857142857142857,0.35000000000000003,0.14285714285714285,1
democratic president considerably effective creating private sector job,0.323943661971831,0.3333333333333333,0.2857142857142857,0.15000000000000002,0.14285714285714285,0
joe biden voted first gulf war opposed surge wanted partition iraq,0.06103286384976526,0.1111111111111111,0.0,0.30000000000000004,0.19047619047619047,0
say rush limbaugh made clear hed rather see country fail president barack obama succeed,0.23943661971830987,0.1111111111111111,0.14285714285714285,0.35000000000000003,0.23809523809523808,3
one percent american people make percent income america wasnt way george bush became president,0.19014084507042253,0.1111111111111111,0.0,0.45,0.14285714285714285,2
military recruiting went harvard every single day throughout time kagan,0.23943661971830987,0.2222222222222222,0.14285714285714285,0.25,0.09523809523809523,2
paul ryan budget proposal would privatize medicare,0.14084507042253522,0.0,0.0,0.25,0.09523809523809523,1
united state imprisons nation world,0.15492957746478875,0.1111111111111111,0.14285714285714285,0.2,0.0,2
say marco rubio one open border,0.11267605633802817,0.1111111111111111,0.0,0.2,0.09523809523809523,5
year federal spending education grown percent test score remain flat,0.29577464788732394,0.2222222222222222,0.0,0.30000000000000004,0.14285714285714285,1
american healthcare system burn percent national gdp nobody else close,0.1056338028169014,0.3333333333333333,0.14285714285714285,0.25,0.09523809523809523,0
providence port mile closer europe eastern port,0.18309859154929578,0.2222222222222222,0.14285714285714285,0.2,0.09523809523809523,4
say need photo id purchase sudafed texas,0.1267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.14285714285714285,0
twenty percent housing portland pearl district affordable,0.14084507042253522,0.3333333333333333,0.0,0.2,0.047619047619047616,1
say allowing payroll tax holiday expire would end costing another estimated job,0.36619718309859156,0.0,0.0,0.2,0.3333333333333333,1
hillary clinton supported nafta permanent china trade pennsylvania lost thousand job,0.1056338028169014,0.3333333333333333,0.0,0.30000000000000004,0.09523809523809523,2
numerous study shown called right work law generate job economic growth,0.3098591549295775,0.2222222222222222,0.2857142857142857,0.25,0.2857142857142857,2
say hillary clinton said veteran affair scandal exaggerated said satisfied going,0.15492957746478875,0.2222222222222222,0.0,0.2,0.38095238095238093,3
driven health care cost lowest theyve year,0.1971830985915493,0.1111111111111111,0.2857142857142857,0.2,0.19047619047619047,4
charleston shootershould never given gun universal background check fast enough,0.13380281690140847,0.2222222222222222,0.42857142857142855,0.25,0.19047619047619047,1
sixty five percent iraqi people say okay shoot american soldier,0.23943661971830987,0.2222222222222222,0.14285714285714285,0.2,0.14285714285714285,3
twelve judge thrown legal challenge health care law rejected notion health care law unconstitutional,0.3943661971830986,0.2222222222222222,0.0,0.5,0.19047619047619047,4
say gov chris christie proposal reduce state income tax would second tax cut rich governor two year,0.4084507042253521,0.2222222222222222,0.0,0.55,0.19047619047619047,2
warren buffett still support,0.056338028169014086,0.0,0.14285714285714285,0.05,0.14285714285714285,0
say george lemieux one two republican voted president barack obamas job bill,0.2535211267605634,0.0,0.0,0.4,0.14285714285714285,0
people unemployment took office unemployment,0.2535211267605634,0.0,0.42857142857142855,0.2,0.14285714285714285,1
ron klein repeatedly voted favor amnesty illegal immigrant,0.2112676056338028,0.1111111111111111,0.14285714285714285,0.25,0.047619047619047616,5
local law enforcement access obamacare data hub treasure trove personal info,0.13380281690140847,0.2222222222222222,0.0,0.4,0.14285714285714285,4
tenure mayor saw houston crime rate drop lowest level year,0.2535211267605634,0.2222222222222222,0.0,0.35000000000000003,0.09523809523809523,0
terry mcauliffe want raise tax pay infinite promise,0.1971830985915493,0.0,0.0,0.25,0.14285714285714285,4
hypocrisy clinton foundation top male staff made average top female staff made,0.3380281690140845,0.3333333333333333,0.0,0.35000000000000003,0.09523809523809523,2
since federal violence woman act adopted case domestic violence fallen percent,0.3943661971830986,0.2222222222222222,0.0,0.30000000000000004,0.19047619047619047,1
say federal law enforcement officer cut questioning christmas day underwear bomber giving miranda warning minute questioning,0.5492957746478874,0.2222222222222222,0.0,0.4,0.23809523809523808,2
nearly half pregnancy unintended,0.16901408450704225,0.1111111111111111,0.14285714285714285,0.1,0.047619047619047616,0
borrowing saudi money saudi oil result dependency debt,0.23943661971830987,0.2222222222222222,0.0,0.25,0.14285714285714285,2
say home sale around oswego lake right anyone welcome buy,0.3098591549295775,0.2222222222222222,0.14285714285714285,0.25,0.19047619047619047,2
since president became president lost million job private sector know who done ok who complaining today public sector weve gained public sector job,0.09014084507042254,0.2222222222222222,0.14285714285714285,0.6000000000000001,0.38095238095238093,2
top percent pay half entire revenue country,0.16901408450704225,0.2222222222222222,0.0,0.25,0.0,4
difference previous four year thing headed brought last four year total saved property tax money,0.5492957746478874,0.4444444444444444,0.2857142857142857,0.35000000000000003,0.19047619047619047,3
united state system grower dairy bring workforce legally,0.29577464788732394,0.1111111111111111,0.2857142857142857,0.25,0.19047619047619047,3
say never said would keep education funding,0.15492957746478875,0.1111111111111111,0.14285714285714285,0.05,0.23809523809523808,4
since college tuition nationwide gone something like four time rate inflation,0.2535211267605634,0.0,0.0,0.35000000000000003,0.09523809523809523,0
say sen rob portman said would irresponsible cut medicare,0.18309859154929578,0.1111111111111111,0.14285714285714285,0.2,0.23809523809523808,2
washington strictest gun law country passed violence skyrocketed,0.14788732394366197,0.1111111111111111,0.14285714285714285,0.25,0.14285714285714285,2
seven president barack obama republican democrat tried expand health care american,0.3380281690140845,0.0,0.0,0.4,0.09523809523809523,1
fighting move toughen penalty workplace gender discrimination state sen glenn grothman said didnt believe woman belonged workplace belonged home cooking cleaning baby,0.22535211267605634,0.2222222222222222,0.0,0.65,0.38095238095238093,4
put billion revenue raised year buffett rule infrastructure could create infrastructure job,0.3943661971830986,0.0,0.0,0.35000000000000003,0.19047619047619047,4
repeatedly said many predatory loan made mortgage system target african american latino community,0.4366197183098592,0.4444444444444444,0.14285714285714285,0.25,0.2857142857142857,0
starting december million job created texas period rest country lost job,0.10798122065727699,0.1111111111111111,0.0,0.35000000000000003,0.19047619047619047,1
health reform legislation washington passed last year made difficult hire increased cost employer,0.4225352112676056,0.3333333333333333,0.14285714285714285,0.35000000000000003,0.19047619047619047,3
cbo congressional budget office said obamacare kill job,0.1971830985915493,0.1111111111111111,0.0,0.25,0.19047619047619047,3
thompson voted cap damage almost anything would make legal system fairer,0.2112676056338028,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.14285714285714285,3
texas fiscal year money reserve state combined,0.1971830985915493,0.3333333333333333,0.0,0.25,0.14285714285714285,5
number uninsured people massachusetts mandate passed,0.323943661971831,0.2222222222222222,0.14285714285714285,0.2,0.19047619047619047,5
firearm homicide percent since texas passed concealed gun permit law,0.18309859154929578,0.1111111111111111,0.14285714285714285,0.30000000000000004,0.14285714285714285,1
spend le defense today gdp time since pearl harbor,0.2112676056338028,0.1111111111111111,0.0,0.30000000000000004,0.047619047619047616,5
got rid income tax today much revenue year ago,0.29577464788732394,0.2222222222222222,0.42857142857142855,0.25,0.14285714285714285,1
say scott walker want ban common form birth control including pill,0.1971830985915493,0.1111111111111111,0.0,0.30000000000000004,0.19047619047619047,2
jason kander support obamas plan bring remaining suspected terrorist soil,0.2535211267605634,0.1111111111111111,0.0,0.25,0.19047619047619047,4
shelby county donated im sorry gave school city memphis,0.18309859154929578,0.2222222222222222,0.0,0.25,0.09523809523809523,2
top intelligence official toldevery member congress including president attacked serious way threat emanating syria iraq,0.619718309859155,0.3333333333333333,0.0,0.45,0.2857142857142857,2
suburb inundated former resident atlanta housing project absolutely,0.2535211267605634,0.2222222222222222,0.2857142857142857,0.2,0.14285714285714285,0
american people support defunding obamacare oppose shutting government,0.22535211267605634,0.1111111111111111,0.0,0.15000000000000002,0.19047619047619047,3
report gop insisting change social security part fiscalcliff false btw change supported barackobama,0.19014084507042253,0.2222222222222222,0.0,0.4,0.19047619047619047,2
nobody played clip president obama saying bring knife fight well bring gun,0.14788732394366197,0.0,0.14285714285714285,0.30000000000000004,0.23809523809523808,0
people rhode island dont want sex marriage,0.09859154929577466,0.1111111111111111,0.0,0.30000000000000004,0.047619047619047616,5
rep paul ryans medicare plan line pocket private insurance company increase cost senior reduce deficit,0.4084507042253521,0.1111111111111111,0.14285714285714285,0.55,0.19047619047619047,2
wisconsin governor cut perquisite much plan would still leave worker better private sector counterpart,0.4225352112676056,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0
cant get airplane people list able buy gun,0.29577464788732394,0.2222222222222222,0.0,0.2,0.23809523809523808,3
percent republican support affordable care act,0.15492957746478875,0.1111111111111111,0.0,0.2,0.047619047619047616,4
every spent afterschool program save almost crime cost line,0.3098591549295775,0.1111111111111111,0.14285714285714285,0.25,0.09523809523809523,2
federal government trillion cash flow pay bill wont default,0.3098591549295775,0.1111111111111111,0.0,0.30000000000000004,0.14285714285714285,2
percent small mid size bank loan money small business wiped since dodd frank passed,0.3380281690140845,0.3333333333333333,0.0,0.4,0.23809523809523808,3
cant check library book without photo id,0.1267605633802817,0.1111111111111111,0.0,0.15000000000000002,0.09523809523809523,3
hillary clinton support unlimited abortion demand moment birth including partial birth abortion taxpayer funding,0.38028169014084506,0.3333333333333333,0.14285714285714285,0.5,0.047619047619047616,4
went losing million job last six month bush administration adding almost private sector job first six month year,0.4507042253521127,0.4444444444444444,0.14285714285714285,0.35000000000000003,0.14285714285714285,1
star ohio fund received highest possible credit rating one fund receive,0.23943661971830987,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.14285714285714285,2
last month business created million job last year created job since,0.16901408450704225,0.3333333333333333,0.14285714285714285,0.25,0.14285714285714285,1
every year million leaving missouri lone star state,0.16901408450704225,0.0,0.14285714285714285,0.25,0.09523809523809523,2
college loan loan united state refinance interest rate go,0.3380281690140845,0.2222222222222222,0.2857142857142857,0.30000000000000004,0.19047619047619047,1
house representative never passed resolution disapproval condemn member behavior,0.3380281690140845,0.0,0.14285714285714285,0.30000000000000004,0.14285714285714285,1
younger competitor entirely immigration,0.23943661971830987,0.1111111111111111,0.14285714285714285,0.1,0.09523809523809523,1
recent international report show united state near bottom among industrialized nation academic achievement,0.323943661971831,0.5555555555555556,0.0,0.25,0.047619047619047616,2
say million people country cant find full time job million cant see doctor theyre sick million people need government help feed million family owe value home,0.647887323943662,0.6666666666666666,0.14285714285714285,0.65,0.19047619047619047,0
policy mistake clinton made got u large degree situation today mass incarceration,0.18309859154929578,0.1111111111111111,0.0,0.35000000000000003,0.19047619047619047,2
say raised average family income percent tenure arkansas governor,0.323943661971831,0.1111111111111111,0.0,0.30000000000000004,0.09523809523809523,3
tried give u million build high speed train go mile hour,0.22535211267605634,0.1111111111111111,0.0,0.15000000000000002,0.23809523809523808,2
say cbo estimate fully extending bush tax cut would add million job million job,0.10328638497652583,0.1111111111111111,0.14285714285714285,0.25,0.23809523809523808,2
president reagan raised debt ceiling time george bush seven time,0.1056338028169014,0.0,0.0,0.35000000000000003,0.19047619047619047,0
young american right theyre covered health insurance,0.18309859154929578,0.2222222222222222,0.42857142857142855,0.15000000000000002,0.09523809523809523,4
corporate income tax accounted percent federal tax revenue today despite record breaking profit corporate tax bring le percent,0.2323943661971831,0.4444444444444444,0.0,0.5,0.14285714285714285,1
last year texas created percent net new job nationwide,0.23943661971830987,0.4444444444444444,0.14285714285714285,0.15000000000000002,0.047619047619047616,0
last week texas state board education sboe led rick perry appointee voted remove thomas jefferson social study textbook standard thats right thomas jefferson deleted list historical figure inspired political change,0.35211267605633806,0.5555555555555556,0.14285714285714285,0.8500000000000001,0.38095238095238093,2
senator salary perk bernie top percent still paid percent tax last year,0.1619718309859155,0.4444444444444444,0.2857142857142857,0.30000000000000004,0.09523809523809523,3
know pull truth matter started today would take one year one year get troop physically iraq logistically,0.23943661971830987,0.0,0.5714285714285714,0.35000000000000003,0.38095238095238093,0
richest american increased net wealth billion yet republican budget would require american contribute one penny deficit reduction,0.5774647887323944,0.3333333333333333,0.2857142857142857,0.4,0.19047619047619047,2
say foster mayor rick kriseman ineffective florida house representative legislation passed house krisemans name,0.5492957746478874,0.4444444444444444,0.0,0.4,0.2857142857142857,2
cell phone number go public month,0.07042253521126761,0.1111111111111111,0.0,0.2,0.047619047619047616,4
say texas different felony commit oyster,0.16901408450704225,0.1111111111111111,0.0,0.15000000000000002,0.19047619047619047,1
obama administration unwinding nation welfare work requirement,0.2112676056338028,0.1111111111111111,0.0,0.2,0.14285714285714285,4
redskin training camp deal generated million new private investment city,0.23943661971830987,0.3333333333333333,0.0,0.2,0.09523809523809523,2
many six federal department budget bill delayed opposition amendment would ban confederate battle flag sale federal building gift shop,0.5352112676056339,0.4444444444444444,0.14285714285714285,0.55,0.23809523809523808,1
house representative different job bill passed almost bipartisan,0.4084507042253521,0.2222222222222222,0.2857142857142857,0.2,0.23809523809523808,3
republican small business tax cut bill spends million better google search job creation,0.22535211267605634,0.3333333333333333,0.14285714285714285,0.4,0.047619047619047616,3
america one highest taxed nation world,0.16901408450704225,0.2222222222222222,0.0,0.15000000000000002,0.047619047619047616,3
estimated nearly percent gun sold america sold private unlicensed seller either online gun show,0.4507042253521127,0.2222222222222222,0.14285714285714285,0.35000000000000003,0.2857142857142857,3
deadliest year war afghanistan american force,0.2112676056338028,0.2222222222222222,0.0,0.2,0.047619047619047616,0
say amanda fritz manages le percent city operation,0.15492957746478875,0.1111111111111111,0.0,0.25,0.09523809523809523,0
streetcar project planned mayor tom barrett would style trolley,0.16901408450704225,0.0,0.0,0.35000000000000003,0.14285714285714285,2
poll show floridian dont want repeal affordable care act,0.1971830985915493,0.1111111111111111,0.0,0.2,0.19047619047619047,3
lawmaker paid season effort first time take lead drawing border two would city,0.36619718309859156,0.1111111111111111,0.0,0.35000000000000003,0.2857142857142857,0
greg abbott surrogate referred woman victim rape incest though somehow confronting minor issue,0.4366197183098592,0.1111111111111111,0.0,0.45,0.3333333333333333,5
enacting right carry act would amount expanding right sex offender terrorist child predator abuser carry concealed weapon across state line,0.49295774647887325,0.2222222222222222,0.0,0.5,0.3333333333333333,2
missed vote since,0.07042253521126761,0.0,0.14285714285714285,0.05,0.047619047619047616,0
say georgia send state money per child state charter school budget cut applied charter school,0.3380281690140845,0.1111111111111111,0.14285714285714285,0.55,0.23809523809523808,1
supreme court cant overrule two branchesof government,0.14084507042253522,0.3333333333333333,0.0,0.15000000000000002,0.0,3
nathan deal cut hope scholarship program literally georgian able go college get technical training badly needed raise know give chance good job,0.676056338028169,0.3333333333333333,0.7142857142857142,0.45,0.42857142857142855,2
governor arkansas cut tax fee almost time saving taxpayer almost million left surplus nearly million,0.18309859154929578,0.2222222222222222,0.42857142857142855,0.35000000000000003,0.047619047619047616,2
havent raised tax time ive governor new jersey,0.1971830985915493,0.2222222222222222,0.0,0.25,0.09523809523809523,2
massachusetts public school teach kid young kindergartner gay marriage,0.1971830985915493,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.047619047619047616,4
probably one four five best known american world,0.2112676056338028,0.1111111111111111,0.14285714285714285,0.1,0.047619047619047616,5
hillary clinton start percent country,0.14084507042253522,0.1111111111111111,0.0,0.15000000000000002,0.047619047619047616,0
saysrand paulhas put budget cut military half,0.15492957746478875,0.0,0.0,0.25,0.09523809523809523,4
group receive foreign money spending huge sum influence american election,0.2112676056338028,0.3333333333333333,0.0,0.2,0.19047619047619047,2
say legislative cut mean texas spending average le per student,0.2112676056338028,0.3333333333333333,0.0,0.15000000000000002,0.19047619047619047,0
say williamson county attorney jana duty never prosecuted single adult felony case,0.22535211267605634,0.1111111111111111,0.14285714285714285,0.4,0.14285714285714285,1
fundraising number grassroots support unmatched,0.1267605633802817,0.1111111111111111,0.0,0.2,0.09523809523809523,4
obama voted cut funding american troop battlefield,0.2112676056338028,0.1111111111111111,0.14285714285714285,0.1,0.14285714285714285,3
general appears wisconsin right work bill would likely apply green bay packer player union,0.35211267605633806,0.3333333333333333,0.14285714285714285,0.30000000000000004,0.19047619047619047,1
called defense minister people republic donetsk actually posted bragging social medium posting shot military transport became apparent civilian pulled social medium,0.2112676056338028,0.5555555555555556,0.5714285714285714,0.4,0.42857142857142855,1
democrat kind falling seeing raise tax faster look like going raise tax anywhere percent,0.16901408450704225,0.1111111111111111,0.2857142857142857,0.2,0.47619047619047616,2
say passed eight measure including one prevent groping airport security check bar sanctuary city texas,0.38028169014084506,0.2222222222222222,0.0,0.30000000000000004,0.2857142857142857,2
gotten point average federal worker make twice much average private sector worker,0.36619718309859156,0.5555555555555556,0.42857142857142855,0.2,0.09523809523809523,4
political appointee ipab make major health care decision million american,0.36619718309859156,0.2222222222222222,0.0,0.30000000000000004,0.09523809523809523,4
say store barred selling watt light bulb,0.15492957746478875,0.1111111111111111,0.0,0.15000000000000002,0.23809523809523808,3
recent associated press poll nader gonzalez percent without national coverage mccain obama,0.38028169014084506,0.3333333333333333,0.14285714285714285,0.35000000000000003,0.09523809523809523,1
dan patrick said woman get paid le man job thats problem,0.29577464788732394,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.19047619047619047,2
weve got average soldier committing suicide thats day,0.09859154929577466,0.1111111111111111,0.0,0.25,0.09523809523809523,2
today first time fifteen year master lock unionized plant milwaukee running full capacity,0.323943661971831,0.4444444444444444,0.0,0.35000000000000003,0.14285714285714285,0
tom reed actually voted every single trade deal ever come form,0.29577464788732394,0.1111111111111111,0.2857142857142857,0.25,0.19047619047619047,0
new federal projection estimate health care overhaul cost trillion year well billion democrat originally claimed,0.20422535211267606,0.2222222222222222,0.2857142857142857,0.30000000000000004,0.19047619047619047,4
unemployment rate may high percent,0.14084507042253522,0.1111111111111111,0.14285714285714285,0.15000000000000002,0.09523809523809523,5
common core federal government fingerprint thing,0.35211267605633806,0.2222222222222222,0.2857142857142857,0.2,0.14285714285714285,1
social security indeed ponzi scheme,0.09859154929577466,0.2222222222222222,0.14285714285714285,0.1,0.047619047619047616,4
say scott walker brag lot independent agency investigate police shooting course didnt fund,0.14084507042253522,0.1111111111111111,0.0,0.4,0.23809523809523808,3
arizona law make state crime something already federal crime,0.11971830985915494,0.2222222222222222,0.14285714285714285,0.25,0.19047619047619047,1
miami dade county spend school system million every year educating recent immigrant,0.323943661971831,0.2222222222222222,0.0,0.30000000000000004,0.09523809523809523,1
senator mccain talking tough earmark good earmark account billion budget,0.3380281690140845,0.2222222222222222,0.0,0.25,0.19047619047619047,0
kim myers voted repeatedly raise tax people broome county made million tax saving family business relocated headquarters,0.49295774647887325,0.1111111111111111,0.2857142857142857,0.55,0.19047619047619047,2
say real estate tax put place pay obamacare,0.14084507042253522,0.1111111111111111,0.0,0.2,0.19047619047619047,3
say kay bailey hutchison voted sanctuary city,0.11267605633802817,0.1111111111111111,0.0,0.2,0.09523809523809523,4
john mica voted borrow trillion,0.07042253521126761,0.0,0.0,0.1,0.09523809523809523,2
mccain hired biggest lobbyist washington run campaign,0.2112676056338028,0.1111111111111111,0.0,0.2,0.09523809523809523,0
want raise anybodys tax rate thats never table,0.07746478873239437,0.1111111111111111,0.2857142857142857,0.15000000000000002,0.23809523809523808,3
terrorist killed american lebanon ronald reagan democrat didnt make partisan issue,0.36619718309859156,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.19047619047619047,2
first time party picked multiple seat regular election since mid making largest majority party year,0.5492957746478874,0.5555555555555556,0.0,0.45,0.14285714285714285,1
john raging populist four year ago ran president,0.18309859154929578,0.1111111111111111,0.2857142857142857,0.2,0.09523809523809523,4
say one bush family attended republican national convention president bush convention,0.5211267605633803,0.3333333333333333,0.0,0.30000000000000004,0.14285714285714285,4
crime rising,0.014084507042253521,0.0,0.0,0.05,0.09523809523809523,5
flint mich paying three time poison water paying burlington vt clean water,0.11267605633802817,0.1111111111111111,0.14285714285714285,0.4,0.19047619047619047,1
weve got personal tax system thats complicated cost american billion year comply current tax code,0.4225352112676056,0.2222222222222222,0.14285714285714285,0.4,0.19047619047619047,3
say portland school give muslim student school provided prayer room prayer rug let class five time day pray allah,0.4366197183098592,0.2222222222222222,0.0,0.55,0.2857142857142857,5
texas republican believe abolishing social security abolishing health care,0.23943661971830987,0.1111111111111111,0.0,0.2,0.19047619047619047,4
bulk people shot weapon drug gang taking one another end shot weapon,0.4225352112676056,0.2222222222222222,0.0,0.35000000000000003,0.23809523809523808,2
case general motor bush administration wrote check without asking condition change,0.35211267605633806,0.1111111111111111,0.0,0.30000000000000004,0.14285714285714285,4
salary uri faculty second last among new england land grant university lowest percent major research institution,0.4225352112676056,0.6666666666666666,0.0,0.45,0.047619047619047616,2
president candidate obama asked disclose donor suspicion foreign source money campaign refused,0.5492957746478874,0.1111111111111111,0.2857142857142857,0.35000000000000003,0.38095238095238093,4
oregon state state usa continues pay medical benefit employee family,0.5352112676056339,0.2222222222222222,0.0,0.35000000000000003,0.14285714285714285,4
wonder dont see rand paul much he still shopping billionaire he like one hasnt found billionaire fund super pac,0.2183098591549296,0.3333333333333333,0.2857142857142857,0.35000000000000003,0.38095238095238093,4
say donald trump cashed sept collecting federal fund intended help small business recover even though day attack trump said property affected,0.31690140845070425,0.2222222222222222,0.2857142857142857,0.45,0.42857142857142855,2
three year ago newly elected president obama told america congress approved plan borrow nearly trillion dollar would hold unemployment percent,0.49295774647887325,0.0,0.42857142857142855,0.4,0.2857142857142857,3
mitchell park dome lose million plus every year number people going dome going,0.35211267605633806,0.0,0.0,0.35000000000000003,0.23809523809523808,4
entire public school system camden last year three student graduated college ready,0.22535211267605634,0.3333333333333333,0.14285714285714285,0.35000000000000003,0.047619047619047616,1
george allen colleague senate turned biggest surplus history united state biggest deficit history united state,0.47887323943661975,0.4444444444444444,0.0,0.5,0.047619047619047616,2
say president obama cracked employer attracting undocumented immigrant hiring previous president,0.49295774647887325,0.2222222222222222,0.14285714285714285,0.25,0.2857142857142857,2
say newt gingrich made affirmative statement would support would campaign republican support barbaric procedure known partial birth abortion,0.5774647887323944,0.3333333333333333,0.2857142857142857,0.45,0.3333333333333333,1
actual construction contract weve awarded date come several hundred million dollar estimate,0.36619718309859156,0.2222222222222222,0.0,0.25,0.19047619047619047,1
unemployment fallen percent president first year office percent today,0.11971830985915494,0.1111111111111111,0.0,0.35000000000000003,0.09523809523809523,2
people welfare working,0.11267605633802817,0.1111111111111111,0.0,0.1,0.09523809523809523,4
say tammy baldwin introduced bill would require doctor health care worker ask patient including young child whether gay lesbian bisexual know gender identity,0.5915492957746479,0.4444444444444444,0.0,0.6000000000000001,0.38095238095238093,3
im republican candidate actually reduced size government,0.22535211267605634,0.2222222222222222,0.14285714285714285,0.15000000000000002,0.14285714285714285,2
hard work much pay tax new york city end getting money im chris jacob think time someone albany thats making sure region get fair share,0.16431924882629106,0.7777777777777777,0.2857142857142857,0.5,0.42857142857142855,4
amazing fact senate already voted amendment reid allowed year last year,0.22535211267605634,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.19047619047619047,1
say state supreme court candidate joe donald twice supported incumbent justice rebecca bradley,0.29577464788732394,0.2222222222222222,0.14285714285714285,0.4,0.09523809523809523,1
one every four student fails earn high school diploma major city across america half kid dont graduate,0.17605633802816903,0.3333333333333333,0.0,0.45,0.09523809523809523,1
state republican charge refused implement state health insurance exchange,0.3380281690140845,0.0,0.14285714285714285,0.35000000000000003,0.19047619047619047,3
say tweet sent wasnt saying check sex tape take look background alicia machado,0.14788732394366197,0.1111111111111111,0.14285714285714285,0.4,0.23809523809523808,5
aphotograph year old hillary clinton featured confederate battle flag background,0.2112676056338028,0.3333333333333333,0.0,0.30000000000000004,0.047619047619047616,5
administration congress systematically cutting funding border security since democrat took control,0.3380281690140845,0.0,0.14285714285714285,0.30000000000000004,0.23809523809523808,4
new college tuition reciprocity agreement minnesota make college education affordable wisconsin resident,0.3943661971830986,0.3333333333333333,0.14285714285714285,0.4,0.047619047619047616,5
mitt romney first major party candidate president united state modern time release least year tax return,0.4366197183098592,0.5555555555555556,0.14285714285714285,0.5,0.09523809523809523,4
month july alone eu export south korea increased percent lot market share farmer service provider suffering,0.1455399061032864,0.1111111111111111,0.14285714285714285,0.55,0.2857142857142857,2
gov rick perry spent million dollar lobbyist asking federal money life luxury house cost taxpayer month,0.22535211267605634,0.1111111111111111,0.14285714285714285,0.5,0.19047619047619047,1
say ohio law give tax break rich people private jet,0.15492957746478875,0.2222222222222222,0.0,0.30000000000000004,0.14285714285714285,1
every ethic case resulted formal sanction there investigative subcommittee thats established first,0.3943661971830986,0.2222222222222222,0.14285714285714285,0.30000000000000004,0.23809523809523808,2
say new hampshire third highest property tax country,0.18309859154929578,0.3333333333333333,0.0,0.2,0.09523809523809523,0
obama tax plan cut tax percent working family,0.16901408450704225,0.1111111111111111,0.0,0.30000000000000004,0.047619047619047616,0
percent american today believe barack obama still muslim,0.18309859154929578,0.1111111111111111,0.14285714285714285,0.25,0.09523809523809523,4
carol shea porter want increase tax small business job creator,0.14084507042253522,0.1111111111111111,0.0,0.35000000000000003,0.09523809523809523,4
people hopeless sixty percent population percent population wanted live somewhere else time left percent wanted stay,0.13615023474178403,0.2222222222222222,0.2857142857142857,0.35000000000000003,0.2857142857142857,3
bill delaying start class labor day would permit school district shave full week school year,0.35211267605633806,0.1111111111111111,0.0,0.5,0.19047619047619047,0
whether united state intervene libya,0.1267605633802817,0.1111111111111111,0.0,0.1,0.09523809523809523,4
percent kid live poverty attend cleveland public school,0.15492957746478875,0.2222222222222222,0.0,0.2,0.09523809523809523,2
john kitzhaber created new job governor,0.14084507042253522,0.1111111111111111,0.0,0.2,0.047619047619047616,2
say texas rank th nationally support per pupil investment education state,0.36619718309859156,0.0,0.14285714285714285,0.30000000000000004,0.23809523809523808,1
despite keeping distance national medium interviewer local press along last three month,0.29577464788732394,0.3333333333333333,0.0,0.25,0.09523809523809523,3
said keep plan hasnt changed since law passed,0.2112676056338028,0.0,0.0,0.1,0.3333333333333333,5
bernie sander voted house hard line republican indefinite detention undocumented immigrant sided republican stand vigilante known minuteman taking outpost along border hunt immigrant,0.8591549295774648,0.3333333333333333,0.14285714285714285,0.65,0.3333333333333333,1
